קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
GLG-8622-41300000-500ML,10DVK52.2102934,חשבונית מס כולל מלאי,21/03/2021,5041861,קלין מאסטר,5126118 ,קלין מאסטר,סוחר,10/03/2021,מסיר וממיס מדבקות,500ML,חומרי ניקוי ,,24,35,ILS,32,-9.375,0,-72,840,10/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2104245,חשבונית מס כולל מלאי,02/05/2021,5051318,"לויתן סחר ומוצרים חקלאיים בע""מ",,"לויתן סחר ומוצרים חקלאיים בע""מ","תעשית המזון, הפארמה והקוסמטיקה",22.04.2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,350,ILS,255,-37.2549,0,-95,350,01/05/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2106209,חשבונית מס כולל מלאי,27/06/2021,1000000,לירן מסטל,0,לקוחות שונים,שונות,22.06.21.,מסיר חלודה,Industry,חומרי ניקוי ,,2,35,ILS,255,86.2745,0,440,70,22/06/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2100181,חשבונית מס כולל מלאי,06/01/2021,1000000,לירן מסטל,0,לקוחות שונים,שונות,06.01.21,מסיר חלודה,Industry,חומרי ניקוי ,,1,100,ILS,255,60.7843,0,155,100,06/01/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2102646,חשבונית מס כולל מלאי,14/03/2021,1000000,ניקיטה פבלוב,0,לקוחות שונים,שונות,08/03/2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,250,ILS,250,0,0,0,250,14/03/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,11.051.21000003,חשבונית יצוא,14/03/2021,5051572,Radiex,0,Radiex,שונות,Active Green Samples,מסיר חלודה,Industry,חומרי ניקוי ,,1,10,USD,33.16,0,0,0,33.16,15/03/2021,גרין ליין גלובל,רוטל,0,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103291,חשבונית מס כולל מלאי,04/04/2021,1000000,רונן ג'אן,0,לקוחות שונים,שונות,04.04.21....,מסיר חלודה,Industry,חומרי ניקוי ,,1,153,ILS,255,40,0,102,153,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK62.2100053,חשבונית זיכוי כספית,04/04/2021,1000000,רונן ג'אן,0,לקוחות שונים,שונות,04.04.21....,מסיר חלודה,Industry,חומרי ניקוי ,,-1,153,ILS,255,40,0,102,-153,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103749,חשבונית מס כולל מלאי,18/04/2021,1000000,אלי אליאס,0,לקוחות שונים,שונות,18.04.21,מסיר חלודה,Industry,חומרי ניקוי ,,1,195,ILS,255,23.5294,0,60,195,18/04/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103896,חשבונית מס כולל מלאי,20/04/2021,1000000,דויד,0,לקוחות שונים,שונות,19.04.21...,מסיר חלודה,Industry,חומרי ניקוי ,,1,400,ILS,255,-56.8627,0,-145,400,19/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK61.2100122,חשבונית זיכוי,20/04/2021,1000000,דויד,0,לקוחות שונים,שונות,19.04.21...,מסיר חלודה,Industry,חומרי ניקוי ,,-1,400,ILS,255,-56.8627,0,-145,-400,19/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103978,חשבונית מס כולל מלאי,22/04/2021,1000000,ניו איי טי,,לקוחות שונים,שונות,22/04/2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,300,ILS,255,-17.6471,0,-45,300,22/04/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2105138,חשבונית מס כולל מלאי,25/05/2021,1000000,משה שבילי,0,לקוחות שונים,שונות,25.05.21...,מסיר חלודה,Industry,חומרי ניקוי ,,1,195,ILS,255,23.5294,0,60,195,25/05/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2106540,חשבונית מס כולל מלאי,04/07/2021,5025785,אקספו תל אביב ,,אקספו תל אביב ,שונות,314525,מסיר חלודה,Industry,חומרי ניקוי ,,2,250,ILS,255,1.9608,0,10,500,01/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK61.2100062,חשבונית זיכוי,24/02/2021,5051383,צ'ינו מכונות קפה,84899 ,צ'ינו מכונות קפה ,סוחר,LM180820,מסיר חלודה,Industry,חומרי ניקוי ,,-1,300,ILS,255,-17.6471,0,-45,-300,18/08/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2105897,חשבונית מס כולל מלאי,14/06/2021,5040118,"אל.בי.אל טריידנג בע""מ",,"אל.בי.אל טריידנג בע""מ",סוחר,21000175,מסיר חלודה,Industry,חומרי ניקוי ,,1,255,ILS,255,0,0,0,255,14/06/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2108123,חשבונית מס כולל מלאי,17/08/2021,5041858,שאן פתרונות,,שאן פתרונות,סוחר,YL150821A,מסיר חלודה,Industry,חומרי ניקוי ,,1,255,ILS,255,0,0,0,255,15/08/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2101412,חשבונית מס כולל מלאי,10/02/2021,5041459,"הי קאט שילת בע""מ",,"היי קאט שילת בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",10/02/2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,350,ILS,255,-37.2549,0,-95,350,10/02/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי הרוניאן,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103718,חשבונית מס כולל מלאי,14/04/2021,5030160,אינטל אלקטרוניקה - קרית גת,,אינטל אלקטרוניקה - קרית גת,"יצרן ציוד מדויק,אלקטרוניקה,רפואי",13.04.21,מסיר חלודה,Industry,חומרי ניקוי ,,2,300,ILS,255,-17.6471,0,-90,600,13/04/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10GG52.2100017,חשבונית מס כולל מלאי,20/05/2021,5041471,שטראוס ושות'  יהלומי תעשי,,שטראוס ושות'  יהלומי תעשי,"יצרן ציוד מדויק,אלקטרוניקה,רפואי",20/05/2021,מסיר חלודה,Industry,חומרי ניקוי ,,2,255,ILS,255,0,0,0,510,20/05/2021,גרין ליין גלובל,מורן יהודאי,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2106052,חשבונית מס כולל מלאי,20/06/2021,5014305,סקאנמסטר סיסטם (אי.אר.טי),,סקאנמסטר סיסטם (אי.אר.טי),יצרן ציוד ומיכון,PO212323,מסיר חלודה,Industry,חומרי ניקוי ,RW0002720,1,315,ILS,255,-23.5294,0,-60,315,17/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2110346,חשבונית מס כולל מלאי,01/11/2021,2118121,אלקטרוטרם תעשיות חשמל ומת,,אלקטרוטרם תעשיות חשמל ומת,יצרן ציוד ומיכון,B210002119,מסיר חלודה,Industry,חומרי ניקוי ,,1,255,ILS,255,0,0,0,255,31/10/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2103244,חשבונית מס כולל מלאי,04/04/2021,5030608,"גת מדי מים בע""מ",,"גת מדי מים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",04/04/2021,מסיר חלודה,Industry,חומרי ניקוי ,,4,272,ILS,255,-6.6667,0,-68,1088,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2108122,חשבונית מס כולל מלאי,17/08/2021,5030608,"גת מדי מים בע""מ",,"גת מדי מים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",15/08/2021,מסיר חלודה,Industry,חומרי ניקוי ,,3,272,ILS,255,-6.6667,0,-51,816,15/08/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2110678,חשבונית מס כולל מלאי,08/11/2021,5030608,"גת מדי מים בע""מ",,"גת מדי מים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",07/11/2021,מסיר חלודה,Industry,חומרי ניקוי ,,3,272,ILS,255,-6.6667,0,-51,816,07/11/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-23010000-25L,10DVK52.2100983,חשבונית מס כולל מלאי,31/01/2021,5051100,"חברת קו צינור אירופה אסיה בע""מ",,"חברת קו צינור אירופה אסיה בע""מ",אנרגיה,21000623,מסיר חלודה,Industry,חומרי ניקוי ,6342280155,6,317,ILS,255,-24.3137,0,-372,1902,20/01/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2100085,חשבונית מס כולל מלאי,04/01/2021,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4244227,מסיר חלודה,Industry,חומרי ניקוי ,,1,65,ILS,62,-4.8387,0,-3,65,03/01/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2102851,חשבונית מס כולל מלאי,18/03/2021,5041357,אשדוד התפלה תפעול,,אשדוד התפלה תפעול,"תעשית המזון, הפארמה והקוסמטיקה",PO21000540,מסיר חלודה,Industry,חומרי ניקוי ,60401001007,2,75,ILS,62,-20.9677,0,-26,150,17/03/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2105567,חשבונית מס כולל מלאי,06/06/2021,5041357,אשדוד התפלה תפעול,,אשדוד התפלה תפעול,"תעשית המזון, הפארמה והקוסמטיקה",PO21001024,מסיר חלודה,Industry,חומרי ניקוי ,60401001007,2,75,ILS,62,-20.9677,0,-26,150,03/06/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2105929,חשבונית מס כולל מלאי,15/06/2021,1000000,רחלי תבשל לי,,לקוחות שונים,"תעשית המזון, הפארמה והקוסמטיקה",15.06.21...,מסיר חלודה,Industry,חומרי ניקוי ,,1,70,ILS,62,-12.9032,0,-8,70,15/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2103982,חשבונית מס כולל מלאי,22/04/2021,5030321,"נטפים-מחסן טכני נטפים בע""",6789205 ,"נטפים-מחסן טכני נטפים בע""",תעשיה כימית,2900388558,מסיר חלודה,Industry,חומרי ניקוי ,98040-000048,5,70,ILS,62,-12.9032,0,-40,350,20/04/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2100055,חשבונית מס כולל מלאי,03/01/2021,5013303,מכון ויצמן למדע,,מכון ויצמן למדע,שירותים,12006934,מסיר חלודה,Industry,חומרי ניקוי ,,2,62,ILS,62,0,0,0,124,03/01/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2102112,חשבונית מס כולל מלאי,01/03/2021,5041380,"מטל-עד סוכנויות בע""מ",,"מטל-עד סוכנויות בע""מ",שירותים,28-21,מסיר חלודה,Industry,חומרי ניקוי ,,4,65,ILS,62,-4.8387,0,-12,260,01/03/2021,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2101526,חשבונית מס כולל מלאי,14/02/2021,1000000,יאיר אוחיון,0,לקוחות שונים,שונות,14/02/21/,מסיר חלודה,Industry,חומרי ניקוי ,,2,50,ILS,50,0,0,0,100,14/02/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2104155,חשבונית מס כולל מלאי,27/04/2021,1000000,הדר כהן,0,לקוחות שונים,שונות,27.04.2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,70,ILS,62,-12.9032,0,-8,70,27/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2104509,חשבונית מס כולל מלאי,06/05/2021,1000000,גולן גבאי,0,לקוחות שונים,שונות,06.05.21,מסיר חלודה,Industry,חומרי ניקוי ,,3,50,ILS,62,19.3548,0,36,150,06/05/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2105566,חשבונית מס כולל מלאי,06/06/2021,1000000,שלומי ברקו,0,לקוחות שונים,שונות,06/06/21.,מסיר חלודה,Industry,חומרי ניקוי ,,4,50,ILS,62,19.3548,0,48,200,06/06/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2105655,חשבונית מס כולל מלאי,07/06/2021,1000000,ענר אלכביר,0,לקוחות שונים,שונות,06.06.21.....,מסיר חלודה,Industry,חומרי ניקוי ,,2,62,ILS,62,0,0,0,124,06/06/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2108000,חשבונית מס כולל מלאי,12/08/2021,1000000,משה ,0,לקוחות שונים,שונות,12.08.21.,מסיר חלודה,Industry,חומרי ניקוי ,,4,62,ILS,62,0,0,0,248,12/08/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2108846,חשבונית מס כולל מלאי,13/09/2021,1000000,עמית יעקב ,0,לקוחות שונים,שונות,13.09.21-2,מסיר חלודה,Industry,חומרי ניקוי ,,2,62,ILS,62,0,0,0,124,13/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2101653,חשבונית מס כולל מלאי,16/02/2021,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8766,מסיר חלודה,Industry,חומרי ניקוי ,756800R,10,62.5,ILS,62,-0.8065,0,-5,625,09/02/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2102368,חשבונית מס כולל מלאי,07/03/2021,5025715,"לבנון את קוגן בע""מ",,"לבנון את קוגן בע""מ",סוחר,PO21003976,מסיר חלודה,Industry,חומרי ניקוי ,SERVICE-E,2,70,ILS,62,-12.9032,0,-16,140,03/03/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2102625,חשבונית מס כולל מלאי,14/03/2021,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8821,מסיר חלודה,Industry,חומרי ניקוי ,756800R,12,62.5,ILS,62,-0.8065,0,-6,750,10/03/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2103245,חשבונית מס כולל מלאי,04/04/2021,5030302,"ארטי לטא מערכות בע""מ",,"ארטי לטא מערכות בע""מ",סוחר,2024470,מסיר חלודה,Industry,חומרי ניקוי ,RT-700.190.015,2,75,ILS,62,-20.9677,0,-26,150,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2104156,חשבונית מס כולל מלאי,27/04/2021,5040118,"אל.בי.אל טריידנג בע""מ",,"אל.בי.אל טריידנג בע""מ",סוחר,27.04.2021,מסיר חלודה,Industry,חומרי ניקוי ,,1,70,ILS,62,-12.9032,0,-8,70,27/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2106678,חשבונית מס כולל מלאי,07/07/2021,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,9065,מסיר חלודה,Industry,חומרי ניקוי ,756800R,10,62.5,ILS,62,-0.8065,0,-5,625,06/07/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2108123,חשבונית מס כולל מלאי,17/08/2021,5041858,שאן פתרונות,,שאן פתרונות,סוחר,YL150821A,מסיר חלודה,Industry,חומרי ניקוי ,,1,62,ILS,62,0,0,0,62,15/08/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2108199,חשבונית מס כולל מלאי,19/08/2021,5041858,שאן פתרונות,,שאן פתרונות,סוחר,YL180821A,מסיר חלודה,Industry,חומרי ניקוי ,,1,62,ILS,62,0,0,0,62,18/08/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-3712-20100000-5L,10DVK52.2108230,חשבונית מס כולל מלאי,19/08/2021,1000000,"קניון עמיחי בע""מ",5126118 ,לקוחות שונים,סוחר,19.08.21..,מסיר חלודה,Industry,חומרי ניקוי ,,2,62,ILS,62,0,0,0,124,19/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
