קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
RGN-8612-1L,10DVK52.2002694,חשבונית מס כולל מלאי,26/03/2020,5041338,קאנטרי קלאב כפר סבא,4443624,קאנטרי קלאב כפר סבא,שירותים,25/03/2020,מסיר מדבקות,N,חומרי ניקוי ,,2,100,ILS,68,-47.0588,0,-64,200,25/03/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2002792,חשבונית מס כולל מלאי,30/03/2020,5051051,"מבט ראשון פרסום חוצות בע""מ",,"מבט ראשון פרסום חוצות בע""מ",תעשיית הנייר וההדפסה,30.03.20,מסיר מדבקות,N,חומרי ניקוי ,,2,320,ILS,280,-14.2857,0,-80,640,30/03/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8612-750ML,10DVK52.2003247,חשבונית מס כולל מלאי,13/04/2020,5041429,"ורידיס איכות הסביבה אר.די.אפ בע""מ",4672521 ,"ורידיס איכות הסביבה אר.די.אפ בע""מ",תעשיה כימית,17007,מסיר מדבקות,N,חומרי ניקוי ,,12,30,ILS,68,55.8824,0,456,360,07/04/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8612-500M,10DVK52.2003222,חשבונית מס כולל מלאי,13/04/2020,5041861,קלין מאסטר,5126118 ,קלין מאסטר,סוחר,07/04/2020,מסיר מדבקות,N,חומרי ניקוי ,,12,35,ILS,35,0,0,0,420,07/04/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2004093,חשבונית מס כולל מלאי,13/05/2020,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500179652,מסיר מדבקות,N,חומרי ניקוי ,,6,365,ILS,280,-30.3571,0,-510,2190,12/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2004315,חשבונית מס כולל מלאי,20/05/2020,1000000,"שיווק בתנועה בע""מ",,לקוחות שונים,שירותים,19/05/2020,מסיר מדבקות,N,חומרי ניקוי ,,4,350,ILS,350,0,0,0,1400,19/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8612-1L,10DVK52.2004494,חשבונית מס כולל מלאי,25/05/2020,5026026,"אור עד מהנדסים 1987 בע""מ",,"אור עד מהנדסים 1987 בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",po200137,מסיר מדבקות,N,חומרי ניקוי ,,1,85,ILS,68,-25,0,-17,85,24/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2004467,חשבונית מס כולל מלאי,25/05/2020,5051301,שיווק בתנועה בעמ,,שיווק בתנועה בעמ,שירותים,25/05/2020,מסיר מדבקות,N,חומרי ניקוי ,,4,350,ILS,280,-25,0,-280,1400,25/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8612-500M,10DVK52.2004609,חשבונית מס כולל מלאי,01/06/2020,5041861,קלין מאסטר,5126118 ,קלין מאסטר,סוחר,26/05/2020,מסיר מדבקות,N,חומרי ניקוי ,,24,35,ILS,35,0,0,0,840,26/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-23010000-25L,10DVK52.2004787,חשבונית מס כולל מלאי,03/06/2020,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4237518,מסיר מדבקות,N,חומרי ניקוי ,3208203,1,1386,ILS,1386,0,0,0,1386,01/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-23010000-25L,10DVK62.2000082,חשבונית זיכוי כספית,03/06/2020,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4237518,מסיר מדבקות,N,חומרי ניקוי ,3208203,-1,1386,ILS,1386,0,0,0,-1386,01/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,2,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2005187,חשבונית מס כולל מלאי,15/06/2020,1000000,פוגל רמי,0,לקוחות שונים,שונות,15.06.20,מסיר מדבקות,N,חומרי ניקוי ,,1,290,ILS,290,0,0,0,290,15/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2005317,חשבונית מס כולל מלאי,17/06/2020,5040196,"המשבב אייץ'.אם.טי.אס בע""מ",,"המשבב אייץ'.אם.טי.אס בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",105952,מסיר מדבקות,N,חומרי ניקוי ,,1,380,ILS,280,-35.7143,0,-100,380,17/06/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
RGN-8612-500M,10DVK52.2005315,חשבונית מס כולל מלאי,17/06/2020,1000000,"אלקום פתרונות בע""מ",,לקוחות שונים,שירותים,17*06*20.,מסיר מדבקות,N,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,17/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2005642,חשבונית מס כולל מלאי,29/06/2020,1000000,"מרכז לוגיסטי קולנוע חדש בע""מ",,לקוחות שונים,סוחר,29.06.20,מסיר מדבקות,N,חומרי ניקוי ,,1,280,ILS,280,0,0,0,280,29/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8612-1L,10DVK52.2005952,חשבונית מס כולל מלאי,07/07/2020,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3593816,מסיר מדבקות,N,חומרי ניקוי ,3208203,4,72,ILS,68,-5.8824,0,-16,288,02/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2005987,חשבונית מס כולל מלאי,08/07/2020,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500181296,מסיר מדבקות,N,חומרי ניקוי ,,6,365,ILS,280,-30.3571,0,-510,2190,07/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2006052,חשבונית מס כולל מלאי,09/07/2020,5041286,"נביעות- טבע הגליל בע""מ",,"נביעות- טבע הגליל בע""מ","תעשית המזון, הפארמה והקוסמטיקה",9104307,מסיר מדבקות,N,חומרי ניקוי ,3105163,1,360,ILS,280,-28.5714,0,-80,360,07/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2006242,חשבונית מס כולל מלאי,15/07/2020,1000000,"ביטום בע""מ",,לקוחות שונים,"יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",15.07.20.,מסיר מדבקות,N,חומרי ניקוי ,,2,240,ILS,240,0,0,0,480,15/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2006592,חשבונית מס כולל מלאי,27/07/2020,1000000,"רון גלבוע בע""מ",,לקוחות שונים,שונות,27.07.20,מסיר מדבקות,N,חומרי ניקוי ,,1,290,ILS,290,0,0,0,290,27/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2006639,חשבונית מס כולל מלאי,28/07/2020,1000000,"ביטום בע""מ",,לקוחות שונים,"יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",PO2000586,מסיר מדבקות,N,חומרי ניקוי ,,2,240,ILS,240,0,0,0,480,28/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-20100000-5L,10DVK52.2006917,חשבונית מס כולל מלאי,04/08/2020,5025713,"פאוזה שירותי קפה בע""מ",4951787,"פאוזה שירותי קפה בע""מ",שירותים,4500182318,מסיר מדבקות,N,חומרי ניקוי ,853257,1,350,ILS,280,-25,0,-70,350,04/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-23010000-25L,10DVK52.2007062,חשבונית מס כולל מלאי,09/08/2020,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4239637,מסיר מדבקות,N,חומרי ניקוי ,3208203,1,1800,ILS,1386,-29.8701,0,-414,1800,05/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8612-23010000-25L,10DVK52.2007116,חשבונית מס כולל מלאי,10/08/2020,5041499,סטיל רולינג קורפוריישן בע,,סטיל רולינג קורפוריישן בע,יצרן חומרי בניה,YL050820A,מסיר מדבקות,N,חומרי ניקוי ,,2,1500,ILS,1500,0,0,0,3000,05/08/2020,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6209-10000000-200L,10DVK52.2008925,חשבונית מס כולל מלאי,05/10/2020,5121246,"מאפיות שלמה א. אנג'ל בע""מ",,"מאפיות שלמה א. אנג'ל בע""מ","תעשית המזון, הפארמה והקוסמטיקה",10050821,מסיר פיח,200L,חומרי ניקוי ,,1,3143,ILS,3131,-0.3833,0,-12,3143,04/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2008525,חשבונית מס כולל מלאי,21/09/2020,1000000,"ניו איי טי בע""מ",,לקוחות שונים,שירותים,21.09.20.,מסיר פיח,25L,חומרי ניקוי ,,1,400,ILS,400,0,0,0,400,21/09/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2009841,חשבונית מס כולל מלאי,01/11/2020,5040936,סי.אר.פי חדרים נקיים וצנר,,סי.אר.פי חדרים נקיים וצנר,שירותים,29/10/2020,מסיר פיח,25L,חומרי ניקוי ,,1,440,ILS,465,5.3763,0,25,440,29/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2009960,חשבונית מס כולל מלאי,02/11/2020,1000000,"טכנו חלקים בע""מ",,לקוחות שונים,סוחר,02*11*20,מסיר פיח,25L,חומרי ניקוי ,,1,440,ILS,440,0,0,0,440,02/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2010007,חשבונית מס כולל מלאי,03/11/2020,1000000,כרמל פלור דיזיין,,לקוחות שונים,סוחר,03.11.20...,מסיר פיח,25L,חומרי ניקוי ,,1,440,ILS,465,5.3763,0,25,440,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2011183,חשבונית מס כולל מלאי,06/12/2020,2612006,"אוטומציה ירוחם ושות' בע""מ",,"אוטומציה ירוחם ושות' בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",PO2033001264,מסיר פיח,25L,חומרי ניקוי ,L01SER00080,4,470,ILS,465,-1.0753,0,-20,1880,03/12/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2011697,חשבונית מס כולל מלאי,20/12/2020,1000000,"בר שירותי ים בע""מ ",,לקוחות שונים,שירותים,14.12.2020,מסיר פיח,25L,חומרי ניקוי ,,2,440,ILS,440,0,0,0,880,14/12/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2011762,חשבונית מס כולל מלאי,21/12/2020,1000000,"ניו איי טי בע""מ",,לקוחות שונים,שירותים,21.12.20.,מסיר פיח,25L,חומרי ניקוי ,,1,440,ILS,465,5.3763,0,25,440,21/12/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2008543,חשבונית מס כולל מלאי,21/09/2020,5050015,"כל מתכת מדן בע""מ",,"כל מתכת מדן בע""מ",סוחר,1403017,מסיר פיח,5L,חומרי ניקוי ,,1,98,ILS,95,-3.1579,0,-3,98,17/09/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2008800,חשבונית מס כולל מלאי,01/10/2020,1000000,אסיף יהודה,0,לקוחות שונים,שונות,01.10.2020,מסיר פיח,5L,חומרי ניקוי ,111703,1,140,ILS,140,0,0,0,140,01/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2009301,חשבונית מס כולל מלאי,14/10/2020,1000000,שמעון כץ,0,לקוחות שונים,שונות,14.10.20,מסיר פיח,5L,חומרי ניקוי ,111703,1,120,ILS,95,-26.3158,0,-25,120,14/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2010865,חשבונית מס כולל מלאי,25/11/2020,1000000,מאיר כהן,0,לקוחות שונים,שונות,25.11.20..,מסיר פיח,5L,חומרי ניקוי ,111703,2,140,ILS,95,-47.3684,0,-90,280,25/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2000349,חשבונית מס כולל מלאי,12/01/2020,1000000,מאיר כהן,0,לקוחות שונים,שונות,12.01.20,מסיר פיח,N,חומרי ניקוי ,111703,1,140,ILS,115,-21.7391,0,-25,140,12/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2001546,חשבונית מס כולל מלאי,17/02/2020,1000000,יעקב אזולאי,0,לקוחות שונים,שונות,17.02.20.,מסיר פיח,N,חומרי ניקוי ,,2,440,ILS,561,21.5686,0,242,880,17/02/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2001787,חשבונית מס כולל מלאי,24/02/2020,5051249,יעקב אזולאי אחזקה ושיפוצים,5884347 ,יעקב אזולאי אחזקה ושיפוצים,שירותים,24/02/2020,מסיר פיח,N,חומרי ניקוי ,,1,400,ILS,561,28.6988,0,161,400,24/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2002188,חשבונית מס כולל מלאי,08/03/2020,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,01/03/2020,מסיר פיח,N,חומרי ניקוי ,,4,350,ILS,561,37.6114,0,844,1400,01/03/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2002046,חשבונית מס כולל מלאי,04/03/2020,1000000,"זויתן 90 בע""מ",0,לקוחות שונים,שונות,03.03.20.,מסיר פיח,N,חומרי ניקוי ,,1,440,ILS,561,21.5686,0,121,440,03/03/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2002504,חשבונית מס כולל מלאי,22/03/2020,1000000,י.א פרוייקטים  ח. פ 55718613,,לקוחות שונים,שירותים,22.03.2020,מסיר פיח,N,חומרי ניקוי ,111703,2,115,ILS,115,0,0,0,230,22/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2002619,חשבונית מס כולל מלאי,24/03/2020,5025126,"אדום (התפלה אשקלון) בע""מ",7872801 ,"אדום (התפלה אשקלון) בע""מ",תעשיה ימית,338440,מסיר פיח,N,חומרי ניקוי ,ROSE00094A,6,117,ILS,115,-1.7391,0,-12,702,23/03/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6209-20100000-5L,10DVK52.2004754,חשבונית מס כולל מלאי,02/06/2020,1000000,מאיר כהן,0,לקוחות שונים,שונות,05.06.20..,מסיר פיח,N,חומרי ניקוי ,111703,1,115,ILS,115,0,0,0,115,02/06/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2005294,חשבונית מס כולל מלאי,17/06/2020,1000000,בדראן ,0,לקוחות שונים,שונות,17*06*20,מסיר פיח,N,חומרי ניקוי ,,1,440,ILS,440,0,0,0,440,17/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6209-21010000-25L,10DVK52.2005629,חשבונית מס כולל מלאי,28/06/2020,1000000,"רותם טרקטורים בע""מ ",,לקוחות שונים,סוחר,28/06/20. ,מסיר פיח,N,חומרי ניקוי ,,1,440,ILS,440,0,0,0,440,28/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
