קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט,
GLG-7076-23010000-25L,10DVK52.1910615,חשבונית מס כולל מלאי,08/12/2019,5041397,"ביצי כפר  משנת 1972 בע""מ",4969105,"ביצי כפר  משנת 1972 בע""מ","תעשית המזון, הפארמה והקוסמטיקה",08/12/2019,נוזל לניקוי,Industry,חומרי ניקוי ,,1,380,ILS,229,-65.9389,0,-151,380,08/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,633
GLG-7076-23010000-25L,11.051.19000044,חשבונית יצוא,16/12/2019,5051204,Andredi Ricardo Cordero Carrión,,Andredi Ricardo Cordero Carrión,שונות,RGN Samples,נוזל לניקוי,Industry,חומרי ניקוי ,,1,5,USD,17.38,0,0,0,17.38,16/12/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,0,2042,חמרי ניקוי,882
GLG-6814-23010300-25L,10DVK52.1900254,חשבונית מס כולל מלאי,08/01/2019,4255789,צוק מערכות ורכיבי הנעה בע,,צוק מערכות ורכיבי הנעה בע,יצרן ציוד ומיכון,po19000048,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,450,ILS,1103,59.2022,0,653,450,07/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,73
GLG-6814-23010300-25L,10DVK52.1900635,חשבונית מס כולל מלאי,21/01/2019,5120081,"אוריס ק.ס תעשיות בע""מ",7570305,"אוריס ק.ס תעשיות בע""מ",יצרן ציוד ומיכון,78234,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,5,440,ILS,1103,60.1088,0,3315,2200,17/01/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,74
GLG-6814-23010300-25L,10DVK52.1901007,חשבונית מס כולל מלאי,03/02/2019,5120081,"אוריס ק.ס תעשיות בע""מ",7570305,"אוריס ק.ס תעשיות בע""מ",יצרן ציוד ומיכון,78272,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,5,440,ILS,1103,60.1088,0,3315,2200,03/02/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,75
RGN-6814-1L,10TAS52.1900006,חשבונית מס כולל מלאי,27/02/2019,5051022,חברת נימר תאמימי,,חברת נימר תאמימי,שונות,27.02.19,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,10,39.2,ILS,49,20,0,98,392,27/02/2019,"רוטל תעשיות ומסחר בע""מ",ירון שריג,3,2042,חמרי ניקוי,999
GLG-6814-23010300-25L,10DVK52.1901927,חשבונית מס כולל מלאי,03/03/2019,5120081,"אוריס ק.ס תעשיות בע""מ",7570305,"אוריס ק.ס תעשיות בע""מ",יצרן ציוד ומיכון,78273,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,7,440,ILS,1103,60.1088,0,4641,3080,03/03/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,76
GLG-6814-23010300-25L,10DVK52.1902941,חשבונית מס כולל מלאי,02/04/2019,5041967,"י.ח.אבידן בע""מ",,"י.ח.אבידן בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",01/04/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,440,ILS,1103,60.1088,0,1326,880,01/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,862
GLG-6814-23010300-25L,10DVK52.1902940,חשבונית מס כולל מלאי,02/04/2019,5120081,"אוריס ק.ס תעשיות בע""מ",7570305,"אוריס ק.ס תעשיות בע""מ",יצרן ציוד ומיכון,78740,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,7,440,ILS,1103,60.1088,0,4641,3080,01/04/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,77
GLG-6814-23010300-25L,10DVK52.1903525,חשבונית מס כולל מלאי,21/04/2019,5041152,"שוהם מכונות ומבלטים בע""מ",,"שוהם מכונות ומבלטים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",8447,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,3,375,ILS,1103,66.0018,0,2184,1125,15/04/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,44
GLG-6814-20100300-5L,10DVK52.1903504,חשבונית מס כולל מלאי,18/04/2019,5121235,"מעבדות רפא בע""מ",,"מעבדות רפא בע""מ","תעשית המזון, הפארמה והקוסמטיקה",77311,נוזל לניקוי,Multi purpose,חומרי ניקוי ,816667,1,108,ILS,233,53.6481,0,125,108,18/04/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,622
GLG-6814-23010300-25L,10DVK52.1903633,חשבונית מס כולל מלאי,28/04/2019,5030270,"סלע רם לירן בע""מ",,"סלע רם לירן בע""מ",סוחר,9752,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,290,ILS,1103,73.7081,0,813,290,24/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,863
GLG-6814-23010300-25L,10DVK61.1900098,חשבונית זיכוי,20/05/2019,5030270,"סלע רם לירן בע""מ",,"סלע רם לירן בע""מ",סוחר,9752,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,-1,290,ILS,1103,73.7081,0,813,-290,24/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,865
GLG-6814-23010300-25L,10DVK52.1903650,חשבונית מס כולל מלאי,29/04/2019,5030908,"ווטרג'ן בע""מ",,"ווטרג'ן בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",po1900500,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,440,ILS,1103,60.1088,0,663,440,28/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,45
RGN-6814G-1L,10DVK52.1903814,חשבונית מס כולל מלאי,02/05/2019,5024657,"פריגו ישראל בע""מ",,"פאדאגיס ישראל פרמצבטיקה  בע""מ","תעשית המזון, הפארמה והקוסמטיקה",3006073776,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,25,ILS,21,-19.0476,0,-4,25,29/04/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,663
GLG-6814-23010300-25L,10DVK52.1903694,חשבונית מס כולל מלאי,30/04/2019,5051050,"מולק-לפידות בע""מ",,"מולק-לפידות בע""מ",עיבוד מתכת ,5847,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,4,370,ILS,1103,66.4551,0,2932,1480,30/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,319
GLG-6814-23010300-25L,10DVK52.1903725,חשבונית מס כולל מלאי,01/05/2019,5120081,"אוריס ק.ס תעשיות בע""מ",7570305,"אוריס ק.ס תעשיות בע""מ",יצרן ציוד ומיכון,79026,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,10,440,ILS,1103,60.1088,0,6630,4400,01/05/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,78
GLG-6814-23010300-25L,10DVK52.1903899,חשבונית מס כולל מלאי,05/05/2019,5040164,"שטראוס מים בע""מ",,"שטראוס מים בע""מ","תעשית המזון, הפארמה והקוסמטיקה",po190002676,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,420,ILS,1103,61.922,0,683,420,05/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,864
GLG-6814-23010300-25L,10DVK52.1904036,חשבונית מס כולל מלאי,07/05/2019,5026071,"הצורפים בע""מ",,"הצורפים בע""מ",שונות,73/043317,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,480,ILS,1103,56.4823,0,623,480,07/05/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,329
GLG-6814-20100300-5L,10DVK52.1905498,חשבונית מס כולל מלאי,23/06/2019,5040215,"צלח מרכז הצבעים בע""מ",,"צלח מרכז הצבעים בע""מ",סוחר,37672,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,4,80,ILS,233,65.6652,0,612,320,19/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,172
RGN-6814G-15L,10DVK52.1905579,חשבונית מס כולל מלאי,25/06/2019,1000000,יובל ליברמן ,0,לקוחות שונים,שונות,25.06.19..,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,4,55,ILS,55,0,0,0,220,25/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1003
GLG-6814-20100300-5L,10DVK52.1905664,חשבונית מס כולל מלאי,30/06/2019,1000000,עילם שדות,0,לקוחות שונים,שונות,30.06.19.,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,120,ILS,233,48.4979,0,113,120,30/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,859
GLG-6814-20100300-5L,10DVK52.1906049,חשבונית מס כולל מלאי,09/07/2019,2012303,דורות מגופי פיקוד ובקרה,,דורות מגופי פיקוד ובקרה,"יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",425650,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,164,ILS,233,29.6137,0,69,164,12/07/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,43
GLG-6814-23010300-25L,10DVK52.1906608,חשבונית מס כולל מלאי,29/07/2019,5041551,"איתן פארק אולימפיה בע""מ",,"איתן פארק אולימפיה בע""מ",שירותים,22.07.19,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,250,ILS,1103,77.3345,0,1706,500,23/07/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,447
GLG-6814-23010300-25L,10DVK52.1906707,חשבונית מס כולל מלאי,01/08/2019,5030908,"ווטרג'ן בע""מ",,"ווטרג'ן בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",po19000935,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,3,440,ILS,1103,60.1088,0,1989,1320,01/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,46
GLG-6814-23010300-25L,10DVK52.1906704,חשבונית מס כולל מלאי,01/08/2019,5041967,"י.ח.אבידן בע""מ",,"י.ח.אבידן בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",3202-93,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,440,ILS,1103,60.1088,0,1326,880,01/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,866
GLG-6814-23010300-25L,10DVK52.1906771,חשבונית מס כולל מלאי,04/08/2019,5041789,"המדייק חולון בע""מ",,"המדייק חולון בע""מ",סוחר,31/07/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,400,ILS,1103,63.7353,0,1406,800,01/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,867
RGN-6814G-1L,10DVK52.1907691,חשבונית מס כולל מלאי,01/09/2019,1000000,אורן כבסה,,לקוחות שונים,שונות,26.08.19.,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,24,ILS,24,0,0,0,24,26/08/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,1004
RGN-6814G-1L,10DVK61.1900205,חשבונית זיכוי,01/09/2019,1000000,אורן כבסה,,לקוחות שונים,שונות,26.08.19.,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,-1,24,ILS,24,0,0,0,-24,26/08/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,1005
GLG-6814-20100300-5L,10DVK52.1907692,חשבונית מס כולל מלאי,01/09/2019,5041810,"כרמור טכנולוגיות בע""מ",,"כרמור טכנולוגיות בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",28/08/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,5,120,ILS,170,29.4118,0,250,600,01/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,860
GLG-6814-23010300-25L,10DVK52.1907881,חשבונית מס כולל מלאי,05/09/2019,5041152,"שוהם מכונות ומבלטים בע""מ",,"שוהם מכונות ומבלטים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",8490,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,3,375,ILS,834,55.036,0,1377,1125,05/09/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,47
GLG-6818-23010000-25L,10DVK52.1900666,חשבונית מס כולל מלאי,21/01/2019,5121101,"ליא בע""מ הנדסה הידראוליק",,"ליא בע""מ הנדסה הידראוליק","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",PO190132,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,4,270,ILS,473,42.9175,0,812,1080,21/01/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,48
GLG-6818-20100000-5L,10DVK52.1901176,חשבונית מס כולל מלאי,06/02/2019,1000000,כ.ג אוטומציה,,לקוחות שונים,,06.02.19,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,110,ILS,99,-11.1111,0,-11,110,06/02/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,870
GLG-6818-20100000-5L,10DVK52.1901267,חשבונית מס כולל מלאי,10/02/2019,5051011,"גלגל אופניים בע""מ",3052640,"גלגל אופניים בע""מ",סוחר,07/02/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,120,ILS,99,-21.2121,0,-21,120,07/02/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,173
GLG-6818-23010000-25L,10DVK52.1901665,חשבונית מס כולל מלאי,20/02/2019,5041551,"איתן פארק אולימפיה בע""מ",,"איתן פארק אולימפיה בע""מ",שירותים,18.02.19,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,4,250,ILS,473,47.1459,0,892,1000,18/02/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,448
GLG-6818-23010000-25L,10DVK52.1901830,חשבונית מס כולל מלאי,26/02/2019,5030218,"טמפו שיווק (1981)בע""מ",4250402,"טמפו שיווק (1981)בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4000063356,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,250,ILS,473,47.1459,0,446,500,24/02/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,624
GLG-6818-23010000-25L,10DVK52.1902037,חשבונית מס כולל מלאי,04/03/2019,5026175,"דובק בע""מ",,"דובק בע""מ","תעשית המזון, הפארמה והקוסמטיקה",39/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,350,ILS,473,26.0042,0,123,350,04/03/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,625
GLG-6818-20100000-5L,10DVK52.1902619,חשבונית מס כולל מלאי,21/03/2019,5121627,פולג תעשיות פלסטיק (1998),,פולג תעשיות פלסטיק (1998),תעשיה כימית,12101,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,120,ILS,99,-21.2121,0,-21,120,19/03/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,520
GLG-6818-23010000-25L,10DVK52.1903406,חשבונית מס כולל מלאי,16/04/2019,5051047,"ר.שעל בע""מ",,"ר.שעל בע""מ",שירותים,16/04/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,340,ILS,473,28.1184,0,133,340,16/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,449
GLG-6818-23010000-25L,10DVK52.1903915,חשבונית מס כולל מלאי,05/05/2019,5030396,האחים הירשברג,,האחים הירשברג,תעשיה כימית,05/05/2019,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,330,ILS,473,30.2326,0,143,330,05/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,876
GLG-6818-20100000-5L,10DVK52.1904052,חשבונית מס כולל מלאי,07/05/2019,1000000,ליזט באנוז,0,לקוחות שונים,שונות,7.5.19..,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,144,ILS,99,-45.4545,0,-45,144,07/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,871
RGN-6814G-750ML,10DVK52.1904052,חשבונית מס כולל מלאי,07/05/2019,1000000,ליזט באנוז,0,לקוחות שונים,שונות,7.5.19..,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,1,0,ILS,21,100,0,21,0,07/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1006
GLG-6818-23010000-25L,10DVK52.1904643,חשבונית מס כולל מלאי,28/05/2019,5041519,"איתן בית השחם בע""מ",4951726,"איתן בית השחם בע""מ",שירותים,26.05.19,נוזל לניקוי,Multi purpose,חומרי ניקוי ,,2,250,ILS,473,47.1459,0,446,500,26/05/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,450
